"","Request.id","Pickup.point","Driver.id","Status","Request.timestamp","Drop.timestamp","Request.Time","Drop.Time"
"4572",1284,"Airport",NA,"No Cars Available",2016-07-11 22:17:00,NA,"22:17:00",NA
"4573",1288,"City",NA,"No Cars Available",2016-07-11 22:20:00,NA,"22:20:00",NA
"4574",1287,"Airport",NA,"No Cars Available",2016-07-11 22:20:00,NA,"22:20:00",NA
"4575",1292,"City",NA,"No Cars Available",2016-07-11 22:23:00,NA,"22:23:00",NA
"4576",1291,"City",NA,"No Cars Available",2016-07-11 22:25:00,NA,"22:25:00",NA
"4577",1298,"City",NA,"No Cars Available",2016-07-11 22:28:00,NA,"22:28:00",NA
"4578",1302,"City",NA,"No Cars Available",2016-07-11 22:30:00,NA,"22:30:00",NA
"4579",1305,"City",NA,"No Cars Available",2016-07-11 22:31:00,NA,"22:31:00",NA
"4580",1304,"City",NA,"No Cars Available",2016-07-11 22:35:00,NA,"22:35:00",NA
"4581",1311,"City",NA,"No Cars Available",2016-07-11 22:49:00,NA,"22:49:00",NA
"4582",1313,"Airport",NA,"No Cars Available",2016-07-11 22:50:00,NA,"22:50:00",NA
"4583",1323,"City",NA,"No Cars Available",2016-07-11 23:00:00,NA,"23:00:00",NA
"4584",1322,"Airport",NA,"No Cars Available",2016-07-11 23:04:00,NA,"23:04:00",NA
"4585",1328,"Airport",NA,"No Cars Available",2016-07-11 23:07:00,NA,"23:07:00",NA
"4586",1327,"Airport",NA,"No Cars Available",2016-07-11 23:10:00,NA,"23:10:00",NA
"4587",1331,"Airport",NA,"No Cars Available",2016-07-11 23:13:00,NA,"23:13:00",NA
"4588",1332,"City",NA,"No Cars Available",2016-07-11 23:14:00,NA,"23:14:00",NA
"4589",1334,"City",NA,"No Cars Available",2016-07-11 23:19:00,NA,"23:19:00",NA
"4590",1335,"City",NA,"No Cars Available",2016-07-11 23:20:00,NA,"23:20:00",NA
"4591",1337,"Airport",NA,"No Cars Available",2016-07-11 23:22:00,NA,"23:22:00",NA
"4592",1342,"City",NA,"No Cars Available",2016-07-11 23:30:00,NA,"23:30:00",NA
"4593",1348,"City",NA,"No Cars Available",2016-07-11 23:42:00,NA,"23:42:00",NA
"4594",1347,"City",NA,"No Cars Available",2016-07-11 23:44:00,NA,"23:44:00",NA
"4595",1355,"Airport",NA,"No Cars Available",2016-07-11 23:45:00,NA,"23:45:00",NA
"4596",1352,"Airport",NA,"No Cars Available",2016-07-11 23:49:00,NA,"23:49:00",NA
"4597",1357,"City",NA,"No Cars Available",2016-07-11 23:52:00,NA,"23:52:00",NA
"4598",1358,"City",NA,"No Cars Available",2016-07-11 23:57:00,NA,"23:57:00",NA
"4599",1361,"City",NA,"No Cars Available",2016-07-11 23:58:00,NA,"23:58:00",NA
"4600",2682,"Airport",NA,"No Cars Available",2016-07-12 00:10:00,NA,"00:10:00",NA
"4601",2680,"City",NA,"No Cars Available",2016-07-12 00:12:00,NA,"00:12:00",NA
"4602",1370,"Airport",NA,"No Cars Available",2016-07-12 00:22:00,NA,"00:22:00",NA
"4603",1372,"City",NA,"No Cars Available",2016-07-12 00:28:00,NA,"00:28:00",NA
"4604",1373,"City",NA,"No Cars Available",2016-07-12 00:34:00,NA,"00:34:00",NA
"4605",1375,"City",NA,"No Cars Available",2016-07-12 00:38:00,NA,"00:38:00",NA
"4606",1374,"Airport",NA,"No Cars Available",2016-07-12 00:40:00,NA,"00:40:00",NA
"4607",1376,"Airport",NA,"No Cars Available",2016-07-12 00:40:00,NA,"00:40:00",NA
"4608",1379,"Airport",NA,"No Cars Available",2016-07-12 00:58:00,NA,"00:58:00",NA
"4609",1378,"Airport",NA,"No Cars Available",2016-07-12 00:59:00,NA,"00:59:00",NA
"4610",1385,"Airport",NA,"No Cars Available",2016-07-12 01:28:00,NA,"01:28:00",NA
"4611",1388,"City",NA,"No Cars Available",2016-07-12 01:47:00,NA,"01:47:00",NA
"4612",1389,"Airport",NA,"No Cars Available",2016-07-12 01:54:00,NA,"01:54:00",NA
"4613",1390,"Airport",NA,"No Cars Available",2016-07-12 02:03:00,NA,"02:03:00",NA
"4614",1392,"City",NA,"No Cars Available",2016-07-12 02:08:00,NA,"02:08:00",NA
"4615",1393,"City",NA,"No Cars Available",2016-07-12 02:08:00,NA,"02:08:00",NA
"4616",1391,"City",NA,"No Cars Available",2016-07-12 02:09:00,NA,"02:09:00",NA
"4617",1394,"Airport",NA,"No Cars Available",2016-07-12 02:13:00,NA,"02:13:00",NA
"4618",1395,"Airport",NA,"No Cars Available",2016-07-12 02:24:00,NA,"02:24:00",NA
"4619",1396,"Airport",NA,"No Cars Available",2016-07-12 02:26:00,NA,"02:26:00",NA
"4620",1397,"City",NA,"No Cars Available",2016-07-12 02:33:00,NA,"02:33:00",NA
"4621",1398,"City",NA,"No Cars Available",2016-07-12 02:33:00,NA,"02:33:00",NA
"4622",1400,"Airport",NA,"No Cars Available",2016-07-12 02:36:00,NA,"02:36:00",NA
"4623",1404,"Airport",NA,"No Cars Available",2016-07-12 02:56:00,NA,"02:56:00",NA
"4624",1405,"Airport",NA,"No Cars Available",2016-07-12 02:57:00,NA,"02:57:00",NA
"4625",1409,"Airport",NA,"No Cars Available",2016-07-12 03:13:00,NA,"03:13:00",NA
"4626",1407,"Airport",NA,"No Cars Available",2016-07-12 03:13:00,NA,"03:13:00",NA
"4627",1411,"City",NA,"No Cars Available",2016-07-12 03:19:00,NA,"03:19:00",NA
"4628",1412,"Airport",NA,"No Cars Available",2016-07-12 03:19:00,NA,"03:19:00",NA
"4629",1415,"Airport",NA,"No Cars Available",2016-07-12 03:23:00,NA,"03:23:00",NA
"4630",1416,"City",NA,"No Cars Available",2016-07-12 03:25:00,NA,"03:25:00",NA
"4631",1413,"City",NA,"No Cars Available",2016-07-12 03:31:00,NA,"03:31:00",NA
"4632",1418,"Airport",NA,"No Cars Available",2016-07-12 03:51:00,NA,"03:51:00",NA
"4633",1420,"City",NA,"No Cars Available",2016-07-12 04:02:00,NA,"04:02:00",NA
"4634",1421,"City",NA,"No Cars Available",2016-07-12 04:05:00,NA,"04:05:00",NA
"4635",1423,"Airport",NA,"No Cars Available",2016-07-12 04:15:00,NA,"04:15:00",NA
"4636",1427,"Airport",NA,"No Cars Available",2016-07-12 04:28:00,NA,"04:28:00",NA
"4637",1424,"Airport",NA,"No Cars Available",2016-07-12 04:29:00,NA,"04:29:00",NA
"4638",1428,"Airport",NA,"No Cars Available",2016-07-12 04:35:00,NA,"04:35:00",NA
"4639",1431,"Airport",NA,"No Cars Available",2016-07-12 04:40:00,NA,"04:40:00",NA
"4640",1432,"City",NA,"No Cars Available",2016-07-12 04:40:00,NA,"04:40:00",NA
"4641",1430,"City",NA,"No Cars Available",2016-07-12 04:42:00,NA,"04:42:00",NA
"4642",1440,"Airport",NA,"No Cars Available",2016-07-12 04:44:00,NA,"04:44:00",NA
"4643",1438,"City",NA,"No Cars Available",2016-07-12 04:44:00,NA,"04:44:00",NA
"4644",1433,"City",NA,"No Cars Available",2016-07-12 04:46:00,NA,"04:46:00",NA
"4645",1448,"City",NA,"No Cars Available",2016-07-12 04:48:00,NA,"04:48:00",NA
"4646",1441,"City",NA,"No Cars Available",2016-07-12 04:49:00,NA,"04:49:00",NA
"4647",1443,"City",NA,"No Cars Available",2016-07-12 04:50:00,NA,"04:50:00",NA
"4648",1460,"City",NA,"No Cars Available",2016-07-12 04:56:00,NA,"04:56:00",NA
"4649",1463,"City",NA,"No Cars Available",2016-07-12 05:02:00,NA,"05:02:00",NA
"4650",1466,"City",NA,"No Cars Available",2016-07-12 05:06:00,NA,"05:06:00",NA
"4651",1470,"City",NA,"No Cars Available",2016-07-12 05:06:00,NA,"05:06:00",NA
"4652",1473,"City",NA,"No Cars Available",2016-07-12 05:18:00,NA,"05:18:00",NA
"4653",1482,"City",NA,"No Cars Available",2016-07-12 05:22:00,NA,"05:22:00",NA
"4654",1494,"City",NA,"No Cars Available",2016-07-12 05:29:00,NA,"05:29:00",NA
"4655",1512,"City",NA,"No Cars Available",2016-07-12 05:45:00,NA,"05:45:00",NA
"4656",1523,"City",NA,"No Cars Available",2016-07-12 05:49:00,NA,"05:49:00",NA
"4657",1522,"City",NA,"No Cars Available",2016-07-12 05:52:00,NA,"05:52:00",NA
"4658",1530,"City",NA,"No Cars Available",2016-07-12 05:52:00,NA,"05:52:00",NA
"4659",1542,"City",NA,"No Cars Available",2016-07-12 05:54:00,NA,"05:54:00",NA
"4660",1535,"City",NA,"No Cars Available",2016-07-12 05:58:00,NA,"05:58:00",NA
"4661",1546,"City",NA,"No Cars Available",2016-07-12 06:02:00,NA,"06:02:00",NA
"4662",1552,"City",NA,"No Cars Available",2016-07-12 06:05:00,NA,"06:05:00",NA
"4663",1538,"City",NA,"No Cars Available",2016-07-12 06:06:00,NA,"06:06:00",NA
"4664",1547,"City",NA,"No Cars Available",2016-07-12 06:07:00,NA,"06:07:00",NA
"4665",1556,"City",NA,"No Cars Available",2016-07-12 06:10:00,NA,"06:10:00",NA
"4666",1579,"City",NA,"No Cars Available",2016-07-12 06:28:00,NA,"06:28:00",NA
"4667",1570,"Airport",NA,"No Cars Available",2016-07-12 06:28:00,NA,"06:28:00",NA
"4668",1580,"City",NA,"No Cars Available",2016-07-12 06:29:00,NA,"06:29:00",NA
"4669",1586,"City",NA,"No Cars Available",2016-07-12 06:29:00,NA,"06:29:00",NA
"4670",1583,"City",NA,"No Cars Available",2016-07-12 06:30:00,NA,"06:30:00",NA
"4671",1593,"City",NA,"No Cars Available",2016-07-12 06:30:00,NA,"06:30:00",NA
"4672",1590,"City",NA,"No Cars Available",2016-07-12 06:35:00,NA,"06:35:00",NA
"4673",1605,"City",NA,"No Cars Available",2016-07-12 06:39:00,NA,"06:39:00",NA
"4674",1602,"City",NA,"No Cars Available",2016-07-12 06:41:00,NA,"06:41:00",NA
"4675",1609,"City",NA,"No Cars Available",2016-07-12 06:43:00,NA,"06:43:00",NA
"4676",1610,"City",NA,"No Cars Available",2016-07-12 06:45:00,NA,"06:45:00",NA
"4677",1608,"City",NA,"No Cars Available",2016-07-12 06:50:00,NA,"06:50:00",NA
"4678",1622,"City",NA,"No Cars Available",2016-07-12 06:55:00,NA,"06:55:00",NA
"4679",1631,"City",NA,"No Cars Available",2016-07-12 07:04:00,NA,"07:04:00",NA
"4680",1624,"Airport",NA,"No Cars Available",2016-07-12 07:04:00,NA,"07:04:00",NA
"4681",1639,"City",NA,"No Cars Available",2016-07-12 07:12:00,NA,"07:12:00",NA
"4682",1646,"City",NA,"No Cars Available",2016-07-12 07:18:00,NA,"07:18:00",NA
"4683",1673,"City",NA,"No Cars Available",2016-07-12 07:46:00,NA,"07:46:00",NA
"4684",1685,"City",NA,"No Cars Available",2016-07-12 07:47:00,NA,"07:47:00",NA
"4685",1717,"City",NA,"No Cars Available",2016-07-12 08:07:00,NA,"08:07:00",NA
"4686",1716,"City",NA,"No Cars Available",2016-07-12 08:07:00,NA,"08:07:00",NA
"4687",1710,"City",NA,"No Cars Available",2016-07-12 08:11:00,NA,"08:11:00",NA
"4688",1711,"City",NA,"No Cars Available",2016-07-12 08:12:00,NA,"08:12:00",NA
"4689",1715,"City",NA,"No Cars Available",2016-07-12 08:13:00,NA,"08:13:00",NA
"4690",1719,"City",NA,"No Cars Available",2016-07-12 08:14:00,NA,"08:14:00",NA
"4691",1720,"City",NA,"No Cars Available",2016-07-12 08:16:00,NA,"08:16:00",NA
"4692",1727,"City",NA,"No Cars Available",2016-07-12 08:17:00,NA,"08:17:00",NA
"4693",1729,"City",NA,"No Cars Available",2016-07-12 08:19:00,NA,"08:19:00",NA
"4694",1731,"City",NA,"No Cars Available",2016-07-12 08:26:00,NA,"08:26:00",NA
"4695",1736,"City",NA,"No Cars Available",2016-07-12 08:26:00,NA,"08:26:00",NA
"4696",1746,"City",NA,"No Cars Available",2016-07-12 08:30:00,NA,"08:30:00",NA
"4697",1737,"City",NA,"No Cars Available",2016-07-12 08:30:00,NA,"08:30:00",NA
"4698",1740,"City",NA,"No Cars Available",2016-07-12 08:32:00,NA,"08:32:00",NA
"4699",1752,"City",NA,"No Cars Available",2016-07-12 08:36:00,NA,"08:36:00",NA
"4700",1753,"City",NA,"No Cars Available",2016-07-12 08:39:00,NA,"08:39:00",NA
"4701",1750,"City",NA,"No Cars Available",2016-07-12 08:43:00,NA,"08:43:00",NA
"4702",1760,"City",NA,"No Cars Available",2016-07-12 08:45:00,NA,"08:45:00",NA
"4703",1761,"Airport",NA,"No Cars Available",2016-07-12 08:48:00,NA,"08:48:00",NA
"4704",1765,"Airport",NA,"No Cars Available",2016-07-12 08:48:00,NA,"08:48:00",NA
"4705",1768,"City",NA,"No Cars Available",2016-07-12 08:53:00,NA,"08:53:00",NA
"4706",1764,"City",NA,"No Cars Available",2016-07-12 08:54:00,NA,"08:54:00",NA
"4707",1779,"Airport",NA,"No Cars Available",2016-07-12 08:55:00,NA,"08:55:00",NA
"4708",1785,"City",NA,"No Cars Available",2016-07-12 09:03:00,NA,"09:03:00",NA
"4709",1783,"City",NA,"No Cars Available",2016-07-12 09:06:00,NA,"09:06:00",NA
"4710",1792,"City",NA,"No Cars Available",2016-07-12 09:10:00,NA,"09:10:00",NA
"4711",1799,"City",NA,"No Cars Available",2016-07-12 09:11:00,NA,"09:11:00",NA
"4712",1803,"City",NA,"No Cars Available",2016-07-12 09:13:00,NA,"09:13:00",NA
"4713",1806,"City",NA,"No Cars Available",2016-07-12 09:15:00,NA,"09:15:00",NA
"4714",1813,"Airport",NA,"No Cars Available",2016-07-12 09:19:00,NA,"09:19:00",NA
"4715",1823,"City",NA,"No Cars Available",2016-07-12 09:31:00,NA,"09:31:00",NA
"4716",1822,"City",NA,"No Cars Available",2016-07-12 09:31:00,NA,"09:31:00",NA
"4717",1824,"City",NA,"No Cars Available",2016-07-12 09:31:00,NA,"09:31:00",NA
"4718",1856,"Airport",NA,"No Cars Available",2016-07-12 09:45:00,NA,"09:45:00",NA
"4719",1847,"City",NA,"No Cars Available",2016-07-12 09:45:00,NA,"09:45:00",NA
"4720",1857,"City",NA,"No Cars Available",2016-07-12 09:46:00,NA,"09:46:00",NA
"4721",1855,"City",NA,"No Cars Available",2016-07-12 09:50:00,NA,"09:50:00",NA
"4722",1859,"City",NA,"No Cars Available",2016-07-12 09:54:00,NA,"09:54:00",NA
"4723",1862,"Airport",NA,"No Cars Available",2016-07-12 09:56:00,NA,"09:56:00",NA
"4724",1869,"City",NA,"No Cars Available",2016-07-12 09:57:00,NA,"09:57:00",NA
"4725",1878,"City",NA,"No Cars Available",2016-07-12 10:01:00,NA,"10:01:00",NA
"4726",1872,"City",NA,"No Cars Available",2016-07-12 10:02:00,NA,"10:02:00",NA
"4727",1879,"City",NA,"No Cars Available",2016-07-12 10:02:00,NA,"10:02:00",NA
"4728",1884,"Airport",NA,"No Cars Available",2016-07-12 10:09:00,NA,"10:09:00",NA
"4729",1892,"Airport",NA,"No Cars Available",2016-07-12 10:22:00,NA,"10:22:00",NA
"4730",1905,"City",NA,"No Cars Available",2016-07-12 10:33:00,NA,"10:33:00",NA
"4731",1904,"City",NA,"No Cars Available",2016-07-12 10:35:00,NA,"10:35:00",NA
"4732",1912,"Airport",NA,"No Cars Available",2016-07-12 10:44:00,NA,"10:44:00",NA
"4733",1913,"Airport",NA,"No Cars Available",2016-07-12 10:47:00,NA,"10:47:00",NA
"4734",1917,"City",NA,"No Cars Available",2016-07-12 10:50:00,NA,"10:50:00",NA
"4735",1922,"Airport",NA,"No Cars Available",2016-07-12 11:03:00,NA,"11:03:00",NA
"4736",1926,"City",NA,"No Cars Available",2016-07-12 11:10:00,NA,"11:10:00",NA
"4737",1936,"City",NA,"No Cars Available",2016-07-12 11:17:00,NA,"11:17:00",NA
"4738",1933,"City",NA,"No Cars Available",2016-07-12 11:21:00,NA,"11:21:00",NA
"4739",1943,"City",NA,"No Cars Available",2016-07-12 11:22:00,NA,"11:22:00",NA
"4740",1951,"Airport",NA,"No Cars Available",2016-07-12 11:29:00,NA,"11:29:00",NA
"4741",1944,"City",NA,"No Cars Available",2016-07-12 11:30:00,NA,"11:30:00",NA
"4742",1965,"City",NA,"No Cars Available",2016-07-12 11:59:00,NA,"11:59:00",NA
"4743",1964,"City",NA,"No Cars Available",2016-07-12 12:02:00,NA,"12:02:00",NA
"4744",1967,"City",NA,"No Cars Available",2016-07-12 12:10:00,NA,"12:10:00",NA
"4745",1970,"Airport",NA,"No Cars Available",2016-07-12 12:14:00,NA,"12:14:00",NA
"4746",1980,"Airport",NA,"No Cars Available",2016-07-12 12:23:00,NA,"12:23:00",NA
"4747",1987,"City",NA,"No Cars Available",2016-07-12 12:31:00,NA,"12:31:00",NA
"4748",1988,"Airport",NA,"No Cars Available",2016-07-12 12:33:00,NA,"12:33:00",NA
"4749",1990,"City",NA,"No Cars Available",2016-07-12 12:40:00,NA,"12:40:00",NA
"4750",1992,"City",NA,"No Cars Available",2016-07-12 12:44:00,NA,"12:44:00",NA
"4751",1998,"City",NA,"No Cars Available",2016-07-12 12:57:00,NA,"12:57:00",NA
"4752",2002,"City",NA,"No Cars Available",2016-07-12 13:06:00,NA,"13:06:00",NA
"4753",2004,"Airport",NA,"No Cars Available",2016-07-12 13:20:00,NA,"13:20:00",NA
"4754",2006,"Airport",NA,"No Cars Available",2016-07-12 13:22:00,NA,"13:22:00",NA
"4755",2005,"Airport",NA,"No Cars Available",2016-07-12 13:22:00,NA,"13:22:00",NA
"4756",2012,"Airport",NA,"No Cars Available",2016-07-12 13:28:00,NA,"13:28:00",NA
"4757",2015,"City",NA,"No Cars Available",2016-07-12 13:39:00,NA,"13:39:00",NA
"4758",2021,"Airport",NA,"No Cars Available",2016-07-12 13:47:00,NA,"13:47:00",NA
"4759",2023,"Airport",NA,"No Cars Available",2016-07-12 13:53:00,NA,"13:53:00",NA
"4760",2027,"City",NA,"No Cars Available",2016-07-12 14:09:00,NA,"14:09:00",NA
"4761",2028,"City",NA,"No Cars Available",2016-07-12 14:13:00,NA,"14:13:00",NA
"4762",2036,"City",NA,"No Cars Available",2016-07-12 14:18:00,NA,"14:18:00",NA
"4763",2038,"City",NA,"No Cars Available",2016-07-12 14:26:00,NA,"14:26:00",NA
"4764",2054,"City",NA,"No Cars Available",2016-07-12 14:48:00,NA,"14:48:00",NA
"4765",2051,"City",NA,"No Cars Available",2016-07-12 14:48:00,NA,"14:48:00",NA
"4766",2056,"City",NA,"No Cars Available",2016-07-12 14:57:00,NA,"14:57:00",NA
"4767",2059,"City",NA,"No Cars Available",2016-07-12 14:59:00,NA,"14:59:00",NA
"4768",2058,"Airport",NA,"No Cars Available",2016-07-12 15:04:00,NA,"15:04:00",NA
"4769",2063,"City",NA,"No Cars Available",2016-07-12 15:08:00,NA,"15:08:00",NA
"4770",2066,"Airport",NA,"No Cars Available",2016-07-12 15:12:00,NA,"15:12:00",NA
"4771",2071,"City",NA,"No Cars Available",2016-07-12 15:19:00,NA,"15:19:00",NA
"4772",2072,"Airport",NA,"No Cars Available",2016-07-12 15:21:00,NA,"15:21:00",NA
"4773",2081,"Airport",NA,"No Cars Available",2016-07-12 15:37:00,NA,"15:37:00",NA
"4774",2080,"City",NA,"No Cars Available",2016-07-12 15:39:00,NA,"15:39:00",NA
"4775",2091,"City",NA,"No Cars Available",2016-07-12 15:53:00,NA,"15:53:00",NA
"4776",2092,"City",NA,"No Cars Available",2016-07-12 15:55:00,NA,"15:55:00",NA
"4777",2093,"City",NA,"No Cars Available",2016-07-12 15:56:00,NA,"15:56:00",NA
"4778",2090,"City",NA,"No Cars Available",2016-07-12 15:57:00,NA,"15:57:00",NA
"4779",2100,"City",NA,"No Cars Available",2016-07-12 16:08:00,NA,"16:08:00",NA
"4780",2115,"City",NA,"No Cars Available",2016-07-12 16:41:00,NA,"16:41:00",NA
"4781",2121,"City",NA,"No Cars Available",2016-07-12 16:48:00,NA,"16:48:00",NA
"4782",2127,"City",NA,"No Cars Available",2016-07-12 17:02:00,NA,"17:02:00",NA
"4783",2132,"Airport",NA,"No Cars Available",2016-07-12 17:06:00,NA,"17:06:00",NA
"4784",2128,"Airport",NA,"No Cars Available",2016-07-12 17:06:00,NA,"17:06:00",NA
"4785",2140,"City",NA,"No Cars Available",2016-07-12 17:09:00,NA,"17:09:00",NA
"4786",2142,"Airport",NA,"No Cars Available",2016-07-12 17:13:00,NA,"17:13:00",NA
"4787",2133,"Airport",NA,"No Cars Available",2016-07-12 17:16:00,NA,"17:16:00",NA
"4788",2138,"Airport",NA,"No Cars Available",2016-07-12 17:17:00,NA,"17:17:00",NA
"4789",2139,"City",NA,"No Cars Available",2016-07-12 17:17:00,NA,"17:17:00",NA
"4790",2141,"Airport",NA,"No Cars Available",2016-07-12 17:18:00,NA,"17:18:00",NA
"4791",2149,"Airport",NA,"No Cars Available",2016-07-12 17:18:00,NA,"17:18:00",NA
"4792",2145,"Airport",NA,"No Cars Available",2016-07-12 17:19:00,NA,"17:19:00",NA
"4793",2153,"City",NA,"No Cars Available",2016-07-12 17:19:00,NA,"17:19:00",NA
"4794",2144,"Airport",NA,"No Cars Available",2016-07-12 17:21:00,NA,"17:21:00",NA
"4795",2137,"Airport",NA,"No Cars Available",2016-07-12 17:22:00,NA,"17:22:00",NA
"4796",2151,"Airport",NA,"No Cars Available",2016-07-12 17:23:00,NA,"17:23:00",NA
"4797",2155,"Airport",NA,"No Cars Available",2016-07-12 17:23:00,NA,"17:23:00",NA
"4798",2159,"Airport",NA,"No Cars Available",2016-07-12 17:25:00,NA,"17:25:00",NA
"4799",2154,"Airport",NA,"No Cars Available",2016-07-12 17:26:00,NA,"17:26:00",NA
"4800",2158,"Airport",NA,"No Cars Available",2016-07-12 17:26:00,NA,"17:26:00",NA
"4801",2156,"Airport",NA,"No Cars Available",2016-07-12 17:27:00,NA,"17:27:00",NA
"4802",2164,"Airport",NA,"No Cars Available",2016-07-12 17:28:00,NA,"17:28:00",NA
"4803",2161,"Airport",NA,"No Cars Available",2016-07-12 17:29:00,NA,"17:29:00",NA
"4804",2157,"Airport",NA,"No Cars Available",2016-07-12 17:30:00,NA,"17:30:00",NA
"4805",2170,"Airport",NA,"No Cars Available",2016-07-12 17:35:00,NA,"17:35:00",NA
"4806",2175,"Airport",NA,"No Cars Available",2016-07-12 17:35:00,NA,"17:35:00",NA
"4807",2174,"Airport",NA,"No Cars Available",2016-07-12 17:36:00,NA,"17:36:00",NA
"4808",2176,"Airport",NA,"No Cars Available",2016-07-12 17:37:00,NA,"17:37:00",NA
"4809",2171,"Airport",NA,"No Cars Available",2016-07-12 17:38:00,NA,"17:38:00",NA
"4810",2178,"Airport",NA,"No Cars Available",2016-07-12 17:38:00,NA,"17:38:00",NA
"4811",2183,"Airport",NA,"No Cars Available",2016-07-12 17:40:00,NA,"17:40:00",NA
"4812",2172,"City",NA,"No Cars Available",2016-07-12 17:40:00,NA,"17:40:00",NA
"4813",2177,"City",NA,"No Cars Available",2016-07-12 17:41:00,NA,"17:41:00",NA
"4814",2184,"Airport",NA,"No Cars Available",2016-07-12 17:42:00,NA,"17:42:00",NA
"4815",2186,"City",NA,"No Cars Available",2016-07-12 17:43:00,NA,"17:43:00",NA
"4816",2189,"Airport",NA,"No Cars Available",2016-07-12 17:43:00,NA,"17:43:00",NA
"4817",2185,"Airport",NA,"No Cars Available",2016-07-12 17:43:00,NA,"17:43:00",NA
"4818",2188,"Airport",NA,"No Cars Available",2016-07-12 17:46:00,NA,"17:46:00",NA
"4819",2196,"Airport",NA,"No Cars Available",2016-07-12 17:46:00,NA,"17:46:00",NA
"4820",2190,"Airport",NA,"No Cars Available",2016-07-12 17:46:00,NA,"17:46:00",NA
"4821",2191,"Airport",NA,"No Cars Available",2016-07-12 17:46:00,NA,"17:46:00",NA
"4822",2193,"Airport",NA,"No Cars Available",2016-07-12 17:47:00,NA,"17:47:00",NA
"4823",2199,"Airport",NA,"No Cars Available",2016-07-12 17:47:00,NA,"17:47:00",NA
"4824",2194,"Airport",NA,"No Cars Available",2016-07-12 17:48:00,NA,"17:48:00",NA
"4825",2201,"Airport",NA,"No Cars Available",2016-07-12 17:49:00,NA,"17:49:00",NA
"4826",2204,"Airport",NA,"No Cars Available",2016-07-12 17:51:00,NA,"17:51:00",NA
"4827",2198,"Airport",NA,"No Cars Available",2016-07-12 17:51:00,NA,"17:51:00",NA
"4828",2202,"Airport",NA,"No Cars Available",2016-07-12 17:52:00,NA,"17:52:00",NA
"4829",2205,"Airport",NA,"No Cars Available",2016-07-12 17:54:00,NA,"17:54:00",NA
"4830",2212,"Airport",NA,"No Cars Available",2016-07-12 17:56:00,NA,"17:56:00",NA
"4831",2213,"Airport",NA,"No Cars Available",2016-07-12 17:58:00,NA,"17:58:00",NA
"4832",2215,"Airport",NA,"No Cars Available",2016-07-12 17:59:00,NA,"17:59:00",NA
"4833",2219,"Airport",NA,"No Cars Available",2016-07-12 18:00:00,NA,"18:00:00",NA
"4834",2214,"Airport",NA,"No Cars Available",2016-07-12 18:01:00,NA,"18:01:00",NA
"4835",2216,"Airport",NA,"No Cars Available",2016-07-12 18:02:00,NA,"18:02:00",NA
"4836",2217,"City",NA,"No Cars Available",2016-07-12 18:02:00,NA,"18:02:00",NA
"4837",2210,"Airport",NA,"No Cars Available",2016-07-12 18:03:00,NA,"18:03:00",NA
"4838",2218,"Airport",NA,"No Cars Available",2016-07-12 18:04:00,NA,"18:04:00",NA
"4839",2228,"Airport",NA,"No Cars Available",2016-07-12 18:06:00,NA,"18:06:00",NA
"4840",2229,"Airport",NA,"No Cars Available",2016-07-12 18:08:00,NA,"18:08:00",NA
"4841",2226,"Airport",NA,"No Cars Available",2016-07-12 18:08:00,NA,"18:08:00",NA
"4842",2224,"Airport",NA,"No Cars Available",2016-07-12 18:08:00,NA,"18:08:00",NA
"4843",2221,"Airport",NA,"No Cars Available",2016-07-12 18:09:00,NA,"18:09:00",NA
"4844",2230,"Airport",NA,"No Cars Available",2016-07-12 18:10:00,NA,"18:10:00",NA
"4845",2225,"Airport",NA,"No Cars Available",2016-07-12 18:11:00,NA,"18:11:00",NA
"4846",2231,"Airport",NA,"No Cars Available",2016-07-12 18:11:00,NA,"18:11:00",NA
"4847",2220,"Airport",NA,"No Cars Available",2016-07-12 18:12:00,NA,"18:12:00",NA
"4848",2232,"Airport",NA,"No Cars Available",2016-07-12 18:13:00,NA,"18:13:00",NA
"4849",2239,"Airport",NA,"No Cars Available",2016-07-12 18:14:00,NA,"18:14:00",NA
"4850",2233,"Airport",NA,"No Cars Available",2016-07-12 18:16:00,NA,"18:16:00",NA
"4851",2243,"Airport",NA,"No Cars Available",2016-07-12 18:16:00,NA,"18:16:00",NA
"4852",2241,"Airport",NA,"No Cars Available",2016-07-12 18:17:00,NA,"18:17:00",NA
"4853",2238,"Airport",NA,"No Cars Available",2016-07-12 18:20:00,NA,"18:20:00",NA
"4854",2242,"Airport",NA,"No Cars Available",2016-07-12 18:20:00,NA,"18:20:00",NA
"4855",2255,"Airport",NA,"No Cars Available",2016-07-12 18:21:00,NA,"18:21:00",NA
"4856",2244,"Airport",NA,"No Cars Available",2016-07-12 18:22:00,NA,"18:22:00",NA
"4857",2247,"Airport",NA,"No Cars Available",2016-07-12 18:24:00,NA,"18:24:00",NA
"4858",2245,"Airport",NA,"No Cars Available",2016-07-12 18:24:00,NA,"18:24:00",NA
"4859",2258,"Airport",NA,"No Cars Available",2016-07-12 18:25:00,NA,"18:25:00",NA
"4860",2260,"Airport",NA,"No Cars Available",2016-07-12 18:25:00,NA,"18:25:00",NA
"4861",2254,"Airport",NA,"No Cars Available",2016-07-12 18:25:00,NA,"18:25:00",NA
