"","Request.id","Pickup.point","Driver.id","Status","Request.timestamp","Drop.timestamp","Request.Time","Drop.Time","Travel_Time"
"4696",1746,"City",NA,"No Cars Available",2016-07-12 08:30:00,NA,"08:30:00",NA,NA
"4697",1737,"City",NA,"No Cars Available",2016-07-12 08:30:00,NA,"08:30:00",NA,NA
"4698",1740,"City",NA,"No Cars Available",2016-07-12 08:32:00,NA,"08:32:00",NA,NA
"4699",1752,"City",NA,"No Cars Available",2016-07-12 08:36:00,NA,"08:36:00",NA,NA
"4700",1753,"City",NA,"No Cars Available",2016-07-12 08:39:00,NA,"08:39:00",NA,NA
"4701",1750,"City",NA,"No Cars Available",2016-07-12 08:43:00,NA,"08:43:00",NA,NA
"4702",1760,"City",NA,"No Cars Available",2016-07-12 08:45:00,NA,"08:45:00",NA,NA
"4703",1761,"Airport",NA,"No Cars Available",2016-07-12 08:48:00,NA,"08:48:00",NA,NA
"4704",1765,"Airport",NA,"No Cars Available",2016-07-12 08:48:00,NA,"08:48:00",NA,NA
"4705",1768,"City",NA,"No Cars Available",2016-07-12 08:53:00,NA,"08:53:00",NA,NA
"4706",1764,"City",NA,"No Cars Available",2016-07-12 08:54:00,NA,"08:54:00",NA,NA
"4707",1779,"Airport",NA,"No Cars Available",2016-07-12 08:55:00,NA,"08:55:00",NA,NA
"4708",1785,"City",NA,"No Cars Available",2016-07-12 09:03:00,NA,"09:03:00",NA,NA
"4709",1783,"City",NA,"No Cars Available",2016-07-12 09:06:00,NA,"09:06:00",NA,NA
"4710",1792,"City",NA,"No Cars Available",2016-07-12 09:10:00,NA,"09:10:00",NA,NA
"4711",1799,"City",NA,"No Cars Available",2016-07-12 09:11:00,NA,"09:11:00",NA,NA
"4712",1803,"City",NA,"No Cars Available",2016-07-12 09:13:00,NA,"09:13:00",NA,NA
"4713",1806,"City",NA,"No Cars Available",2016-07-12 09:15:00,NA,"09:15:00",NA,NA
"4714",1813,"Airport",NA,"No Cars Available",2016-07-12 09:19:00,NA,"09:19:00",NA,NA
"4715",1823,"City",NA,"No Cars Available",2016-07-12 09:31:00,NA,"09:31:00",NA,NA
"4716",1822,"City",NA,"No Cars Available",2016-07-12 09:31:00,NA,"09:31:00",NA,NA
"4717",1824,"City",NA,"No Cars Available",2016-07-12 09:31:00,NA,"09:31:00",NA,NA
"4718",1856,"Airport",NA,"No Cars Available",2016-07-12 09:45:00,NA,"09:45:00",NA,NA
"4719",1847,"City",NA,"No Cars Available",2016-07-12 09:45:00,NA,"09:45:00",NA,NA
"4720",1857,"City",NA,"No Cars Available",2016-07-12 09:46:00,NA,"09:46:00",NA,NA
"4721",1855,"City",NA,"No Cars Available",2016-07-12 09:50:00,NA,"09:50:00",NA,NA
"4722",1859,"City",NA,"No Cars Available",2016-07-12 09:54:00,NA,"09:54:00",NA,NA
"4723",1862,"Airport",NA,"No Cars Available",2016-07-12 09:56:00,NA,"09:56:00",NA,NA
"4724",1869,"City",NA,"No Cars Available",2016-07-12 09:57:00,NA,"09:57:00",NA,NA
"4725",1878,"City",NA,"No Cars Available",2016-07-12 10:01:00,NA,"10:01:00",NA,NA
"4726",1872,"City",NA,"No Cars Available",2016-07-12 10:02:00,NA,"10:02:00",NA,NA
"4727",1879,"City",NA,"No Cars Available",2016-07-12 10:02:00,NA,"10:02:00",NA,NA
"4728",1884,"Airport",NA,"No Cars Available",2016-07-12 10:09:00,NA,"10:09:00",NA,NA
"4729",1892,"Airport",NA,"No Cars Available",2016-07-12 10:22:00,NA,"10:22:00",NA,NA
"4730",1905,"City",NA,"No Cars Available",2016-07-12 10:33:00,NA,"10:33:00",NA,NA
"4731",1904,"City",NA,"No Cars Available",2016-07-12 10:35:00,NA,"10:35:00",NA,NA
"4732",1912,"Airport",NA,"No Cars Available",2016-07-12 10:44:00,NA,"10:44:00",NA,NA
"4733",1913,"Airport",NA,"No Cars Available",2016-07-12 10:47:00,NA,"10:47:00",NA,NA
"4734",1917,"City",NA,"No Cars Available",2016-07-12 10:50:00,NA,"10:50:00",NA,NA
"4735",1922,"Airport",NA,"No Cars Available",2016-07-12 11:03:00,NA,"11:03:00",NA,NA
"4736",1926,"City",NA,"No Cars Available",2016-07-12 11:10:00,NA,"11:10:00",NA,NA
"4737",1936,"City",NA,"No Cars Available",2016-07-12 11:17:00,NA,"11:17:00",NA,NA
"4738",1933,"City",NA,"No Cars Available",2016-07-12 11:21:00,NA,"11:21:00",NA,NA
"4739",1943,"City",NA,"No Cars Available",2016-07-12 11:22:00,NA,"11:22:00",NA,NA
"4740",1951,"Airport",NA,"No Cars Available",2016-07-12 11:29:00,NA,"11:29:00",NA,NA
"4741",1944,"City",NA,"No Cars Available",2016-07-12 11:30:00,NA,"11:30:00",NA,NA
"4742",1965,"City",NA,"No Cars Available",2016-07-12 11:59:00,NA,"11:59:00",NA,NA
"4743",1964,"City",NA,"No Cars Available",2016-07-12 12:02:00,NA,"12:02:00",NA,NA
"4744",1967,"City",NA,"No Cars Available",2016-07-12 12:10:00,NA,"12:10:00",NA,NA
"4745",1970,"Airport",NA,"No Cars Available",2016-07-12 12:14:00,NA,"12:14:00",NA,NA
"4746",1980,"Airport",NA,"No Cars Available",2016-07-12 12:23:00,NA,"12:23:00",NA,NA
"4747",1987,"City",NA,"No Cars Available",2016-07-12 12:31:00,NA,"12:31:00",NA,NA
"4748",1988,"Airport",NA,"No Cars Available",2016-07-12 12:33:00,NA,"12:33:00",NA,NA
"4749",1990,"City",NA,"No Cars Available",2016-07-12 12:40:00,NA,"12:40:00",NA,NA
"4750",1992,"City",NA,"No Cars Available",2016-07-12 12:44:00,NA,"12:44:00",NA,NA
"4751",1998,"City",NA,"No Cars Available",2016-07-12 12:57:00,NA,"12:57:00",NA,NA
"4752",2002,"City",NA,"No Cars Available",2016-07-12 13:06:00,NA,"13:06:00",NA,NA
"4753",2004,"Airport",NA,"No Cars Available",2016-07-12 13:20:00,NA,"13:20:00",NA,NA
"4754",2006,"Airport",NA,"No Cars Available",2016-07-12 13:22:00,NA,"13:22:00",NA,NA
"4755",2005,"Airport",NA,"No Cars Available",2016-07-12 13:22:00,NA,"13:22:00",NA,NA
"4756",2012,"Airport",NA,"No Cars Available",2016-07-12 13:28:00,NA,"13:28:00",NA,NA
"4757",2015,"City",NA,"No Cars Available",2016-07-12 13:39:00,NA,"13:39:00",NA,NA
"4758",2021,"Airport",NA,"No Cars Available",2016-07-12 13:47:00,NA,"13:47:00",NA,NA
"4759",2023,"Airport",NA,"No Cars Available",2016-07-12 13:53:00,NA,"13:53:00",NA,NA
"4760",2027,"City",NA,"No Cars Available",2016-07-12 14:09:00,NA,"14:09:00",NA,NA
"4761",2028,"City",NA,"No Cars Available",2016-07-12 14:13:00,NA,"14:13:00",NA,NA
"4762",2036,"City",NA,"No Cars Available",2016-07-12 14:18:00,NA,"14:18:00",NA,NA
"4763",2038,"City",NA,"No Cars Available",2016-07-12 14:26:00,NA,"14:26:00",NA,NA
"4764",2054,"City",NA,"No Cars Available",2016-07-12 14:48:00,NA,"14:48:00",NA,NA
"4765",2051,"City",NA,"No Cars Available",2016-07-12 14:48:00,NA,"14:48:00",NA,NA
"4766",2056,"City",NA,"No Cars Available",2016-07-12 14:57:00,NA,"14:57:00",NA,NA
"4767",2059,"City",NA,"No Cars Available",2016-07-12 14:59:00,NA,"14:59:00",NA,NA
"4768",2058,"Airport",NA,"No Cars Available",2016-07-12 15:04:00,NA,"15:04:00",NA,NA
"4769",2063,"City",NA,"No Cars Available",2016-07-12 15:08:00,NA,"15:08:00",NA,NA
"4770",2066,"Airport",NA,"No Cars Available",2016-07-12 15:12:00,NA,"15:12:00",NA,NA
"4771",2071,"City",NA,"No Cars Available",2016-07-12 15:19:00,NA,"15:19:00",NA,NA
"4772",2072,"Airport",NA,"No Cars Available",2016-07-12 15:21:00,NA,"15:21:00",NA,NA
"4773",2081,"Airport",NA,"No Cars Available",2016-07-12 15:37:00,NA,"15:37:00",NA,NA
"4774",2080,"City",NA,"No Cars Available",2016-07-12 15:39:00,NA,"15:39:00",NA,NA
"4775",2091,"City",NA,"No Cars Available",2016-07-12 15:53:00,NA,"15:53:00",NA,NA
"4776",2092,"City",NA,"No Cars Available",2016-07-12 15:55:00,NA,"15:55:00",NA,NA
"4777",2093,"City",NA,"No Cars Available",2016-07-12 15:56:00,NA,"15:56:00",NA,NA
"4778",2090,"City",NA,"No Cars Available",2016-07-12 15:57:00,NA,"15:57:00",NA,NA
"4779",2100,"City",NA,"No Cars Available",2016-07-12 16:08:00,NA,"16:08:00",NA,NA
"4780",2115,"City",NA,"No Cars Available",2016-07-12 16:41:00,NA,"16:41:00",NA,NA
"4781",2121,"City",NA,"No Cars Available",2016-07-12 16:48:00,NA,"16:48:00",NA,NA
"4782",2127,"City",NA,"No Cars Available",2016-07-12 17:02:00,NA,"17:02:00",NA,NA
"4783",2132,"Airport",NA,"No Cars Available",2016-07-12 17:06:00,NA,"17:06:00",NA,NA
"4784",2128,"Airport",NA,"No Cars Available",2016-07-12 17:06:00,NA,"17:06:00",NA,NA
"4785",2140,"City",NA,"No Cars Available",2016-07-12 17:09:00,NA,"17:09:00",NA,NA
"4786",2142,"Airport",NA,"No Cars Available",2016-07-12 17:13:00,NA,"17:13:00",NA,NA
"4787",2133,"Airport",NA,"No Cars Available",2016-07-12 17:16:00,NA,"17:16:00",NA,NA
"4788",2138,"Airport",NA,"No Cars Available",2016-07-12 17:17:00,NA,"17:17:00",NA,NA
"4789",2139,"City",NA,"No Cars Available",2016-07-12 17:17:00,NA,"17:17:00",NA,NA
"4790",2141,"Airport",NA,"No Cars Available",2016-07-12 17:18:00,NA,"17:18:00",NA,NA
"4791",2149,"Airport",NA,"No Cars Available",2016-07-12 17:18:00,NA,"17:18:00",NA,NA
"4792",2145,"Airport",NA,"No Cars Available",2016-07-12 17:19:00,NA,"17:19:00",NA,NA
"4793",2153,"City",NA,"No Cars Available",2016-07-12 17:19:00,NA,"17:19:00",NA,NA
"4794",2144,"Airport",NA,"No Cars Available",2016-07-12 17:21:00,NA,"17:21:00",NA,NA
"4795",2137,"Airport",NA,"No Cars Available",2016-07-12 17:22:00,NA,"17:22:00",NA,NA
"4796",2151,"Airport",NA,"No Cars Available",2016-07-12 17:23:00,NA,"17:23:00",NA,NA
"4797",2155,"Airport",NA,"No Cars Available",2016-07-12 17:23:00,NA,"17:23:00",NA,NA
"4798",2159,"Airport",NA,"No Cars Available",2016-07-12 17:25:00,NA,"17:25:00",NA,NA
"4799",2154,"Airport",NA,"No Cars Available",2016-07-12 17:26:00,NA,"17:26:00",NA,NA
"4800",2158,"Airport",NA,"No Cars Available",2016-07-12 17:26:00,NA,"17:26:00",NA,NA
"4801",2156,"Airport",NA,"No Cars Available",2016-07-12 17:27:00,NA,"17:27:00",NA,NA
"4802",2164,"Airport",NA,"No Cars Available",2016-07-12 17:28:00,NA,"17:28:00",NA,NA
"4803",2161,"Airport",NA,"No Cars Available",2016-07-12 17:29:00,NA,"17:29:00",NA,NA
"4804",2157,"Airport",NA,"No Cars Available",2016-07-12 17:30:00,NA,"17:30:00",NA,NA
"4805",2170,"Airport",NA,"No Cars Available",2016-07-12 17:35:00,NA,"17:35:00",NA,NA
"4806",2175,"Airport",NA,"No Cars Available",2016-07-12 17:35:00,NA,"17:35:00",NA,NA
"4807",2174,"Airport",NA,"No Cars Available",2016-07-12 17:36:00,NA,"17:36:00",NA,NA
"4808",2176,"Airport",NA,"No Cars Available",2016-07-12 17:37:00,NA,"17:37:00",NA,NA
"4809",2171,"Airport",NA,"No Cars Available",2016-07-12 17:38:00,NA,"17:38:00",NA,NA
"4810",2178,"Airport",NA,"No Cars Available",2016-07-12 17:38:00,NA,"17:38:00",NA,NA
"4811",2183,"Airport",NA,"No Cars Available",2016-07-12 17:40:00,NA,"17:40:00",NA,NA
"4812",2172,"City",NA,"No Cars Available",2016-07-12 17:40:00,NA,"17:40:00",NA,NA
"4813",2177,"City",NA,"No Cars Available",2016-07-12 17:41:00,NA,"17:41:00",NA,NA
"4814",2184,"Airport",NA,"No Cars Available",2016-07-12 17:42:00,NA,"17:42:00",NA,NA
"4815",2186,"City",NA,"No Cars Available",2016-07-12 17:43:00,NA,"17:43:00",NA,NA
"4816",2189,"Airport",NA,"No Cars Available",2016-07-12 17:43:00,NA,"17:43:00",NA,NA
"4817",2185,"Airport",NA,"No Cars Available",2016-07-12 17:43:00,NA,"17:43:00",NA,NA
"4818",2188,"Airport",NA,"No Cars Available",2016-07-12 17:46:00,NA,"17:46:00",NA,NA
"4819",2196,"Airport",NA,"No Cars Available",2016-07-12 17:46:00,NA,"17:46:00",NA,NA
"4820",2190,"Airport",NA,"No Cars Available",2016-07-12 17:46:00,NA,"17:46:00",NA,NA
"4821",2191,"Airport",NA,"No Cars Available",2016-07-12 17:46:00,NA,"17:46:00",NA,NA
"4822",2193,"Airport",NA,"No Cars Available",2016-07-12 17:47:00,NA,"17:47:00",NA,NA
"4823",2199,"Airport",NA,"No Cars Available",2016-07-12 17:47:00,NA,"17:47:00",NA,NA
"4824",2194,"Airport",NA,"No Cars Available",2016-07-12 17:48:00,NA,"17:48:00",NA,NA
"4825",2201,"Airport",NA,"No Cars Available",2016-07-12 17:49:00,NA,"17:49:00",NA,NA
"4826",2204,"Airport",NA,"No Cars Available",2016-07-12 17:51:00,NA,"17:51:00",NA,NA
"4827",2198,"Airport",NA,"No Cars Available",2016-07-12 17:51:00,NA,"17:51:00",NA,NA
"4828",2202,"Airport",NA,"No Cars Available",2016-07-12 17:52:00,NA,"17:52:00",NA,NA
"4829",2205,"Airport",NA,"No Cars Available",2016-07-12 17:54:00,NA,"17:54:00",NA,NA
"4830",2212,"Airport",NA,"No Cars Available",2016-07-12 17:56:00,NA,"17:56:00",NA,NA
"4831",2213,"Airport",NA,"No Cars Available",2016-07-12 17:58:00,NA,"17:58:00",NA,NA
"4832",2215,"Airport",NA,"No Cars Available",2016-07-12 17:59:00,NA,"17:59:00",NA,NA
"4833",2219,"Airport",NA,"No Cars Available",2016-07-12 18:00:00,NA,"18:00:00",NA,NA
"4834",2214,"Airport",NA,"No Cars Available",2016-07-12 18:01:00,NA,"18:01:00",NA,NA
"4835",2216,"Airport",NA,"No Cars Available",2016-07-12 18:02:00,NA,"18:02:00",NA,NA
"4836",2217,"City",NA,"No Cars Available",2016-07-12 18:02:00,NA,"18:02:00",NA,NA
"4837",2210,"Airport",NA,"No Cars Available",2016-07-12 18:03:00,NA,"18:03:00",NA,NA
"4838",2218,"Airport",NA,"No Cars Available",2016-07-12 18:04:00,NA,"18:04:00",NA,NA
"4839",2228,"Airport",NA,"No Cars Available",2016-07-12 18:06:00,NA,"18:06:00",NA,NA
"4840",2229,"Airport",NA,"No Cars Available",2016-07-12 18:08:00,NA,"18:08:00",NA,NA
"4841",2226,"Airport",NA,"No Cars Available",2016-07-12 18:08:00,NA,"18:08:00",NA,NA
"4842",2224,"Airport",NA,"No Cars Available",2016-07-12 18:08:00,NA,"18:08:00",NA,NA
"4843",2221,"Airport",NA,"No Cars Available",2016-07-12 18:09:00,NA,"18:09:00",NA,NA
"4844",2230,"Airport",NA,"No Cars Available",2016-07-12 18:10:00,NA,"18:10:00",NA,NA
"4845",2225,"Airport",NA,"No Cars Available",2016-07-12 18:11:00,NA,"18:11:00",NA,NA
"4846",2231,"Airport",NA,"No Cars Available",2016-07-12 18:11:00,NA,"18:11:00",NA,NA
"4847",2220,"Airport",NA,"No Cars Available",2016-07-12 18:12:00,NA,"18:12:00",NA,NA
"4848",2232,"Airport",NA,"No Cars Available",2016-07-12 18:13:00,NA,"18:13:00",NA,NA
"4849",2239,"Airport",NA,"No Cars Available",2016-07-12 18:14:00,NA,"18:14:00",NA,NA
"4850",2233,"Airport",NA,"No Cars Available",2016-07-12 18:16:00,NA,"18:16:00",NA,NA
"4851",2243,"Airport",NA,"No Cars Available",2016-07-12 18:16:00,NA,"18:16:00",NA,NA
"4852",2241,"Airport",NA,"No Cars Available",2016-07-12 18:17:00,NA,"18:17:00",NA,NA
"4853",2238,"Airport",NA,"No Cars Available",2016-07-12 18:20:00,NA,"18:20:00",NA,NA
"4854",2242,"Airport",NA,"No Cars Available",2016-07-12 18:20:00,NA,"18:20:00",NA,NA
"4855",2255,"Airport",NA,"No Cars Available",2016-07-12 18:21:00,NA,"18:21:00",NA,NA
"4856",2244,"Airport",NA,"No Cars Available",2016-07-12 18:22:00,NA,"18:22:00",NA,NA
"4857",2247,"Airport",NA,"No Cars Available",2016-07-12 18:24:00,NA,"18:24:00",NA,NA
"4858",2245,"Airport",NA,"No Cars Available",2016-07-12 18:24:00,NA,"18:24:00",NA,NA
"4859",2258,"Airport",NA,"No Cars Available",2016-07-12 18:25:00,NA,"18:25:00",NA,NA
"4860",2260,"Airport",NA,"No Cars Available",2016-07-12 18:25:00,NA,"18:25:00",NA,NA
"4861",2254,"Airport",NA,"No Cars Available",2016-07-12 18:25:00,NA,"18:25:00",NA,NA
"4862",2250,"Airport",NA,"No Cars Available",2016-07-12 18:26:00,NA,"18:26:00",NA,NA
"4863",2263,"Airport",NA,"No Cars Available",2016-07-12 18:27:00,NA,"18:27:00",NA,NA
"4864",2261,"Airport",NA,"No Cars Available",2016-07-12 18:28:00,NA,"18:28:00",NA,NA
"4865",2246,"Airport",NA,"No Cars Available",2016-07-12 18:30:00,NA,"18:30:00",NA,NA
"4866",2257,"Airport",NA,"No Cars Available",2016-07-12 18:30:00,NA,"18:30:00",NA,NA
"4867",2271,"City",NA,"No Cars Available",2016-07-12 18:32:00,NA,"18:32:00",NA,NA
"4868",2265,"Airport",NA,"No Cars Available",2016-07-12 18:32:00,NA,"18:32:00",NA,NA
"4869",2264,"Airport",NA,"No Cars Available",2016-07-12 18:32:00,NA,"18:32:00",NA,NA
"4870",2251,"Airport",NA,"No Cars Available",2016-07-12 18:32:00,NA,"18:32:00",NA,NA
"4871",2269,"Airport",NA,"No Cars Available",2016-07-12 18:33:00,NA,"18:33:00",NA,NA
"4872",2278,"Airport",NA,"No Cars Available",2016-07-12 18:36:00,NA,"18:36:00",NA,NA
"4873",2273,"Airport",NA,"No Cars Available",2016-07-12 18:36:00,NA,"18:36:00",NA,NA
"4874",2281,"Airport",NA,"No Cars Available",2016-07-12 18:36:00,NA,"18:36:00",NA,NA
"4875",2272,"Airport",NA,"No Cars Available",2016-07-12 18:39:00,NA,"18:39:00",NA,NA
"4876",2280,"Airport",NA,"No Cars Available",2016-07-12 18:40:00,NA,"18:40:00",NA,NA
"4877",2287,"Airport",NA,"No Cars Available",2016-07-12 18:40:00,NA,"18:40:00",NA,NA
"4878",2284,"Airport",NA,"No Cars Available",2016-07-12 18:41:00,NA,"18:41:00",NA,NA
"4879",2286,"Airport",NA,"No Cars Available",2016-07-12 18:41:00,NA,"18:41:00",NA,NA
"4880",2283,"Airport",NA,"No Cars Available",2016-07-12 18:41:00,NA,"18:41:00",NA,NA
"4881",2289,"Airport",NA,"No Cars Available",2016-07-12 18:41:00,NA,"18:41:00",NA,NA
"4882",2288,"Airport",NA,"No Cars Available",2016-07-12 18:42:00,NA,"18:42:00",NA,NA
"4883",2291,"Airport",NA,"No Cars Available",2016-07-12 18:46:00,NA,"18:46:00",NA,NA
"4884",2302,"Airport",NA,"No Cars Available",2016-07-12 18:47:00,NA,"18:47:00",NA,NA
"4885",2290,"Airport",NA,"No Cars Available",2016-07-12 18:48:00,NA,"18:48:00",NA,NA
"4886",2296,"Airport",NA,"No Cars Available",2016-07-12 18:48:00,NA,"18:48:00",NA,NA
"4887",2299,"Airport",NA,"No Cars Available",2016-07-12 18:49:00,NA,"18:49:00",NA,NA
"4888",2301,"Airport",NA,"No Cars Available",2016-07-12 18:50:00,NA,"18:50:00",NA,NA
"4889",2293,"Airport",NA,"No Cars Available",2016-07-12 18:50:00,NA,"18:50:00",NA,NA
"4890",2298,"Airport",NA,"No Cars Available",2016-07-12 18:53:00,NA,"18:53:00",NA,NA
"4891",2303,"Airport",NA,"No Cars Available",2016-07-12 18:53:00,NA,"18:53:00",NA,NA
"4892",2300,"Airport",NA,"No Cars Available",2016-07-12 18:53:00,NA,"18:53:00",NA,NA
"4893",2297,"Airport",NA,"No Cars Available",2016-07-12 18:54:00,NA,"18:54:00",NA,NA
"4894",2315,"Airport",NA,"No Cars Available",2016-07-12 18:58:00,NA,"18:58:00",NA,NA
"4895",2312,"Airport",NA,"No Cars Available",2016-07-12 18:58:00,NA,"18:58:00",NA,NA
"4896",2309,"Airport",NA,"No Cars Available",2016-07-12 18:59:00,NA,"18:59:00",NA,NA
"4897",2304,"Airport",NA,"No Cars Available",2016-07-12 18:59:00,NA,"18:59:00",NA,NA
"4898",2314,"Airport",NA,"No Cars Available",2016-07-12 18:59:00,NA,"18:59:00",NA,NA
"4899",2308,"Airport",NA,"No Cars Available",2016-07-12 19:02:00,NA,"19:02:00",NA,NA
"4900",2317,"Airport",NA,"No Cars Available",2016-07-12 19:02:00,NA,"19:02:00",NA,NA
"4901",2313,"Airport",NA,"No Cars Available",2016-07-12 19:03:00,NA,"19:03:00",NA,NA
"4902",2306,"City",NA,"No Cars Available",2016-07-12 19:03:00,NA,"19:03:00",NA,NA
"4903",2316,"Airport",NA,"No Cars Available",2016-07-12 19:04:00,NA,"19:04:00",NA,NA
"4904",2321,"Airport",NA,"No Cars Available",2016-07-12 19:04:00,NA,"19:04:00",NA,NA
"4905",2318,"Airport",NA,"No Cars Available",2016-07-12 19:04:00,NA,"19:04:00",NA,NA
"4906",2319,"Airport",NA,"No Cars Available",2016-07-12 19:07:00,NA,"19:07:00",NA,NA
"4907",2320,"Airport",NA,"No Cars Available",2016-07-12 19:07:00,NA,"19:07:00",NA,NA
"4908",2324,"Airport",NA,"No Cars Available",2016-07-12 19:08:00,NA,"19:08:00",NA,NA
"4909",2322,"Airport",NA,"No Cars Available",2016-07-12 19:09:00,NA,"19:09:00",NA,NA
"4910",2329,"Airport",NA,"No Cars Available",2016-07-12 19:10:00,NA,"19:10:00",NA,NA
"4911",2325,"Airport",NA,"No Cars Available",2016-07-12 19:10:00,NA,"19:10:00",NA,NA
"4912",2344,"Airport",NA,"No Cars Available",2016-07-12 19:13:00,NA,"19:13:00",NA,NA
"4913",2334,"Airport",NA,"No Cars Available",2016-07-12 19:14:00,NA,"19:14:00",NA,NA
"4914",2330,"Airport",NA,"No Cars Available",2016-07-12 19:15:00,NA,"19:15:00",NA,NA
"4915",2337,"Airport",NA,"No Cars Available",2016-07-12 19:15:00,NA,"19:15:00",NA,NA
"4916",2326,"Airport",NA,"No Cars Available",2016-07-12 19:16:00,NA,"19:16:00",NA,NA
"4917",2341,"Airport",NA,"No Cars Available",2016-07-12 19:17:00,NA,"19:17:00",NA,NA
"4918",2332,"City",NA,"No Cars Available",2016-07-12 19:17:00,NA,"19:17:00",NA,NA
"4919",2338,"Airport",NA,"No Cars Available",2016-07-12 19:17:00,NA,"19:17:00",NA,NA
"4920",2333,"Airport",NA,"No Cars Available",2016-07-12 19:17:00,NA,"19:17:00",NA,NA
"4921",2336,"Airport",NA,"No Cars Available",2016-07-12 19:18:00,NA,"19:18:00",NA,NA
"4922",2342,"Airport",NA,"No Cars Available",2016-07-12 19:18:00,NA,"19:18:00",NA,NA
"4923",2343,"Airport",NA,"No Cars Available",2016-07-12 19:19:00,NA,"19:19:00",NA,NA
"4924",2351,"City",NA,"No Cars Available",2016-07-12 19:20:00,NA,"19:20:00",NA,NA
"4925",2345,"Airport",NA,"No Cars Available",2016-07-12 19:20:00,NA,"19:20:00",NA,NA
"4926",2350,"City",NA,"No Cars Available",2016-07-12 19:24:00,NA,"19:24:00",NA,NA
"4927",2352,"Airport",NA,"No Cars Available",2016-07-12 19:26:00,NA,"19:26:00",NA,NA
"4928",2361,"Airport",NA,"No Cars Available",2016-07-12 19:28:00,NA,"19:28:00",NA,NA
"4929",2364,"Airport",NA,"No Cars Available",2016-07-12 19:29:00,NA,"19:29:00",NA,NA
"4930",2355,"Airport",NA,"No Cars Available",2016-07-12 19:31:00,NA,"19:31:00",NA,NA
"4931",2357,"Airport",NA,"No Cars Available",2016-07-12 19:31:00,NA,"19:31:00",NA,NA
"4932",2366,"Airport",NA,"No Cars Available",2016-07-12 19:33:00,NA,"19:33:00",NA,NA
"4933",2367,"Airport",NA,"No Cars Available",2016-07-12 19:35:00,NA,"19:35:00",NA,NA
"4934",2358,"Airport",NA,"No Cars Available",2016-07-12 19:35:00,NA,"19:35:00",NA,NA
"4935",2362,"Airport",NA,"No Cars Available",2016-07-12 19:36:00,NA,"19:36:00",NA,NA
"4936",2371,"Airport",NA,"No Cars Available",2016-07-12 19:37:00,NA,"19:37:00",NA,NA
"4937",2369,"City",NA,"No Cars Available",2016-07-12 19:37:00,NA,"19:37:00",NA,NA
"4938",2380,"Airport",NA,"No Cars Available",2016-07-12 19:39:00,NA,"19:39:00",NA,NA
"4939",2377,"Airport",NA,"No Cars Available",2016-07-12 19:40:00,NA,"19:40:00",NA,NA
"4940",2384,"Airport",NA,"No Cars Available",2016-07-12 19:40:00,NA,"19:40:00",NA,NA
"4941",2374,"Airport",NA,"No Cars Available",2016-07-12 19:41:00,NA,"19:41:00",NA,NA
"4942",2379,"Airport",NA,"No Cars Available",2016-07-12 19:43:00,NA,"19:43:00",NA,NA
"4943",2376,"City",NA,"No Cars Available",2016-07-12 19:43:00,NA,"19:43:00",NA,NA
"4944",2378,"Airport",NA,"No Cars Available",2016-07-12 19:44:00,NA,"19:44:00",NA,NA
"4945",2388,"Airport",NA,"No Cars Available",2016-07-12 19:46:00,NA,"19:46:00",NA,NA
"4946",2383,"Airport",NA,"No Cars Available",2016-07-12 19:47:00,NA,"19:47:00",NA,NA
"4947",2385,"Airport",NA,"No Cars Available",2016-07-12 19:47:00,NA,"19:47:00",NA,NA
"4948",2391,"Airport",NA,"No Cars Available",2016-07-12 19:48:00,NA,"19:48:00",NA,NA
"4949",2386,"Airport",NA,"No Cars Available",2016-07-12 19:51:00,NA,"19:51:00",NA,NA
"4950",2394,"Airport",NA,"No Cars Available",2016-07-12 19:52:00,NA,"19:52:00",NA,NA
"4951",2402,"Airport",NA,"No Cars Available",2016-07-12 19:53:00,NA,"19:53:00",NA,NA
"4952",2390,"Airport",NA,"No Cars Available",2016-07-12 19:53:00,NA,"19:53:00",NA,NA
"4953",2401,"Airport",NA,"No Cars Available",2016-07-12 19:55:00,NA,"19:55:00",NA,NA
"4954",2400,"Airport",NA,"No Cars Available",2016-07-12 19:55:00,NA,"19:55:00",NA,NA
"4955",2403,"Airport",NA,"No Cars Available",2016-07-12 19:55:00,NA,"19:55:00",NA,NA
"4956",2414,"Airport",NA,"No Cars Available",2016-07-12 19:56:00,NA,"19:56:00",NA,NA
"4957",2393,"Airport",NA,"No Cars Available",2016-07-12 19:58:00,NA,"19:58:00",NA,NA
"4958",2398,"Airport",NA,"No Cars Available",2016-07-12 19:59:00,NA,"19:59:00",NA,NA
"4959",2408,"Airport",NA,"No Cars Available",2016-07-12 20:01:00,NA,"20:01:00",NA,NA
"4960",2415,"Airport",NA,"No Cars Available",2016-07-12 20:01:00,NA,"20:01:00",NA,NA
"4961",2421,"Airport",NA,"No Cars Available",2016-07-12 20:07:00,NA,"20:07:00",NA,NA
"4962",2419,"Airport",NA,"No Cars Available",2016-07-12 20:09:00,NA,"20:09:00",NA,NA
"4963",2409,"Airport",NA,"No Cars Available",2016-07-12 20:10:00,NA,"20:10:00",NA,NA
"4964",2428,"Airport",NA,"No Cars Available",2016-07-12 20:10:00,NA,"20:10:00",NA,NA
"4965",2426,"Airport",NA,"No Cars Available",2016-07-12 20:10:00,NA,"20:10:00",NA,NA
